 1.3445061E-01   9890.4  1.319E+03  2.994E+14  2.265E+01  3.917E+02  0.000E+00
 1.4348055E-01  10274.9  1.405E+03  3.551E+14  2.755E+01  4.662E+02  0.000E+00
 1.5361189E-01  10711.1  1.501E+03  4.073E+14  3.075E+01  5.137E+02  0.000E+00
 1.6605173E-01  11191.8  1.620E+03  4.530E+14  3.141E+01  5.211E+02  0.000E+00
 1.8284416E-01  11743.0  1.782E+03  4.967E+14  2.904E+01  4.798E+02  0.000E+00
 2.0714297E-01  12369.4  2.021E+03  5.470E+14  2.553E+01  4.281E+02  0.000E+00
 2.4389846E-01  13072.3  2.389E+03  6.175E+14  2.172E+01  3.690E+02  0.000E+00
 3.0024523E-01  13858.0  2.963E+03  7.240E+14  1.855E+01  3.195E+02  0.000E+00
 3.8540737E-01  14723.5  3.843E+03  8.840E+14  1.624E+01  2.806E+02  0.000E+00
 5.0926123E-01  15664.3  5.144E+03  1.114E+15  1.485E+01  2.522E+02  0.000E+00
 6.8326888E-01  16685.4  6.991E+03  1.424E+15  1.396E+01  2.347E+02  0.000E+00
 9.2447069E-01  17813.5  9.580E+03  1.828E+15  1.322E+01  2.187E+02  0.000E+00
 1.2508588E+00  19064.7  1.311E+04  2.340E+15  1.303E+01  2.055E+02  0.000E+00
 1.6825092E+00  20309.1  1.775E+04  2.971E+15  1.326E+01  1.953E+02  0.000E+00
 2.2508743E+00  21526.7  2.400E+04  3.706E+15  1.245E+01  1.888E+02  0.000E+00
 3.0000493E+00  23113.6  3.225E+04  4.669E+15  1.126E+01  1.727E+02  0.000E+00
