 2.8051766E+00   7428.8  8.869E+04  2.777E+14  3.387E+00  1.145E+01  1.000E+05
 2.9105358E+00   7823.9  9.202E+04  4.847E+14  5.799E+00  1.774E+01  1.000E+05
 2.9956741E+00   8171.0  9.471E+04  7.576E+14  9.142E+00  2.225E+01  1.000E+05
 3.0716632E+00   8447.9  9.712E+04  1.056E+15  1.304E+01  2.288E+01  1.000E+05
 3.1451254E+00   8682.1  9.944E+04  1.378E+15  1.747E+01  2.152E+01  1.000E+05
 3.2199963E+00   8890.1  1.018E+05  1.726E+15  2.240E+01  1.949E+01  1.000E+05
 3.2989104E+00   9080.6  1.043E+05  2.105E+15  2.802E+01  1.764E+01  1.000E+05
 3.3837726E+00   9259.7  1.070E+05  2.521E+15  3.447E+01  1.614E+01  1.000E+05
 3.4763803E+00   9431.6  1.099E+05  2.981E+15  4.187E+01  1.489E+01  1.000E+05
 3.5786178E+00   9598.9  1.131E+05  3.493E+15  5.034E+01  1.384E+01  1.000E+05
 3.6924702E+00   9764.3  1.167E+05  4.068E+15  6.007E+01  1.293E+01  1.000E+05
 3.8200633E+00   9929.4  1.208E+05  4.717E+15  7.127E+01  1.208E+01  1.000E+05
 3.9639407E+00  10094.2  1.253E+05  5.449E+15  8.404E+01  1.132E+01  1.000E+05
 4.1268777E+00  10262.9  1.305E+05  6.291E+15  9.889E+01  1.070E+01  1.000E+05
 4.3117904E+00  10434.4  1.363E+05  7.254E+15  1.160E+02  9.846E+00  1.000E+05
 4.5230245E+00  10601.1  1.430E+05  8.315E+15  1.348E+02  9.955E+00  1.000E+05
