2139.32886      -2.2838256E+01
2114.16821      -2.2758142E+01
2094.95410      -2.2696962E+01
2080.80713      -2.2651917E+01
2070.18262      -2.2616599E+01
2062.02808      -2.2586670E+01
2059.82568      -2.2578587E+01
2057.50952      -2.2570086E+01
2054.27979      -2.2558232E+01
2050.74048      -2.2545241E+01
2048.78076      -2.2538049E+01
2046.62244      -2.2530127E+01
2044.19946      -2.2521234E+01
2041.47070      -2.2511219E+01
2039.95508      -2.2505656E+01
2038.41162      -2.2499991E+01
2036.75085      -2.2493896E+01
2034.91003      -2.2487139E+01
2033.04321      -2.2480288E+01
2031.14062      -2.2473305E+01
2029.12378      -2.2465576E+01
2026.85071      -2.2456819E+01
2024.88269      -2.2449237E+01
2023.25940      -2.2442983E+01
2021.08093      -2.2434590E+01
2018.76538      -2.2425669E+01
2015.86670      -2.2414501E+01
2013.26733      -2.2404487E+01
2010.85266      -2.2395184E+01
2009.18347      -2.2388753E+01
2007.77747      -2.2383336E+01
2006.49414      -2.2378392E+01
2005.51904      -2.2374635E+01
2004.18884      -2.2369511E+01
2002.58691      -2.2363339E+01
2000.96899      -2.2357106E+01
1999.73694      -2.2352359E+01
1997.14001      -2.2342354E+01
1993.72998      -2.2329216E+01
1972.73206      -2.2259054E+01
1928.90894      -2.2118647E+01
1801.84497      -2.1488809E+01
1681.57690      -2.1323940E+01
1557.77295      -1.9698079E+01
1440.00000      -1.6156931E+01
1340.00000      -1.0186177E+01
1250.00000      -5.9434943E+00
1165.00000      -4.9155656E+00
1100.00000      -4.3521861E+00
1060.00000      -4.0219050E+00
1030.00000      -3.7837094E+00
1010.00000      -3.6308348E+00
 985.00000      -3.4469595E+00
 970.00000      -3.3416982E+00
 960.00000      -3.2715240E+00
 950.00000      -3.2033900E+00
 930.00000      -3.0732441E+00
 900.00000      -2.8878316E+00
 870.00000      -2.7173885E+00
 835.00000      -2.5414747E+00
 780.00000      -2.3203745E+00
 725.00000      -2.1574223E+00
 670.00000      -2.0375868E+00
 619.00000      -1.9597438E+00
 585.00000      -1.9247620E+00
 547.50000      -1.9031716E+00
 498.00000      -1.9006174E+00
 447.00000      -1.9547444E+00
 400.00000      -2.1089542E+00
 350.00000      -2.4067671E+00
 300.00000      -2.8744928E+00
 275.00000      -3.1735853E+00
 250.00000      -3.5242589E+00
 225.00000      -3.9641470E+00
 200.00000      -4.4607572E+00
 175.00000      -5.0075524E+00
 150.00000      -5.6006455E+00
 135.00000      -5.9895839E+00
 120.00000      -6.3810894E+00
 109.50000      -6.6668255E+00
  99.30000      -6.9443976E+00
  90.00000      -7.1974782E+00
  80.00000      -7.4447979E+00
  70.00000      -7.6921169E+00
  60.00000      -7.9394359E+00
  50.00000      -8.1810394E+00
  40.00000      -8.4212138E+00
  30.00000      -8.6613882E+00
  20.00000      -8.9015626E+00
  10.00000      -9.1417370E+00
   0.00000      -9.3819114E+00
