2139.32886       2.7482739E+01
2114.16821       2.7222489E+01
2094.95410       2.7023747E+01
2080.80713       2.6877417E+01
2070.18262       2.6763107E+01
2062.02808       2.6667000E+01
2059.82568       2.6641043E+01
2057.50952       2.6613746E+01
2054.27979       2.6575681E+01
2050.74048       2.6533968E+01
2048.78076       2.6510871E+01
2046.62244       2.6485434E+01
2044.19946       2.6456877E+01
2041.47070       2.6424717E+01
2039.95508       2.6406854E+01
2038.41162       2.6388664E+01
2036.75085       2.6369090E+01
2034.91003       2.6347395E+01
2033.04321       2.6325393E+01
2031.14062       2.6302970E+01
2029.12378       2.6276655E+01
2026.85071       2.6246626E+01
2024.88269       2.6220628E+01
2023.25940       2.6199183E+01
2021.08093       2.6170404E+01
2018.76538       2.6139815E+01
2015.86670       2.6101521E+01
2013.26733       2.6067182E+01
2010.85266       2.6035283E+01
2009.18347       2.6013232E+01
2007.77747       2.5994658E+01
2006.49414       2.5977705E+01
2005.51904       2.5964823E+01
2004.18884       2.5947250E+01
2002.58691       2.5926088E+01
2000.96899       2.5904714E+01
1999.73694       2.5888438E+01
1997.14001       2.5854131E+01
1993.72998       2.5809083E+01
1972.73206       2.5483826E+01
1928.90894       2.4735429E+01
1801.84497       2.1297152E+01
1681.57690       1.8337808E+01
1557.77295       1.4628871E+01
1440.00000       8.6900758E+00
1340.00000       3.6949465E+00
1250.00000       3.1581315E+00
1165.00000       2.7755371E+00
1100.00000       2.4433599E+00
1060.00000       2.2377667E+00
1030.00000       2.0849753E+00
1010.00000       1.9832856E+00
 985.00000       1.8561791E+00
 970.00000       1.7819664E+00
 960.00000       1.7324913E+00
 950.00000       1.6842921E+00
 930.00000       1.5917220E+00
 900.00000       1.4610542E+00
 870.00000       1.3391865E+00
 835.00000       1.2096150E+00
 780.00000       1.0434695E+00
 725.00000       9.2864300E-01
 670.00000       8.6266727E-01
 619.00000       8.5173422E-01
 585.00000       8.7059560E-01
 547.50000       9.0277251E-01
 498.00000       9.5092153E-01
 447.00000       1.0853604E+00
 400.00000       1.3721775E+00
 350.00000       1.8083618E+00
 300.00000       2.2918550E+00
 275.00000       2.5332306E+00
 250.00000       2.7803374E+00
 225.00000       3.0447438E+00
 200.00000       3.3108010E+00
 175.00000       3.5924011E+00
 150.00000       3.9290938E+00
 135.00000       4.2449156E+00
 120.00000       4.5858794E+00
 109.50000       4.9389623E+00
  99.30000       5.2819570E+00
  90.00000       5.5946876E+00
  80.00000       5.7513343E+00
  70.00000       5.9079765E+00
  60.00000       6.0646188E+00
  50.00000       6.0733867E+00
  40.00000       6.0451789E+00
  30.00000       6.0169711E+00
  20.00000       5.9887633E+00
  10.00000       5.9605556E+00
   0.00000       5.9323478E+00
