2139.32886      -1.5133223E+01
2114.16821      -1.5087380E+01
2094.95410      -1.5052371E+01
2080.80713      -1.5026594E+01
2070.18262      -1.5006161E+01
2062.02808      -1.4988440E+01
2059.82568      -1.4983654E+01
2057.50952      -1.4978621E+01
2054.27979      -1.4971602E+01
2050.74048      -1.4963911E+01
2048.78076      -1.4959652E+01
2046.62244      -1.4954962E+01
2044.19946      -1.4949696E+01
2041.47070      -1.4943766E+01
2039.95508      -1.4940473E+01
2038.41162      -1.4937118E+01
2036.75085      -1.4933509E+01
2034.91003      -1.4929509E+01
2033.04321      -1.4925452E+01
2031.14062      -1.4921318E+01
2029.12378      -1.4916535E+01
2026.85071      -1.4911086E+01
2024.88269      -1.4906368E+01
2023.25940      -1.4902477E+01
2021.08093      -1.4897254E+01
2018.76538      -1.4891704E+01
2015.86670      -1.4884755E+01
2013.26733      -1.4878524E+01
2010.85266      -1.4872736E+01
2009.18347      -1.4868734E+01
2007.77747      -1.4865364E+01
2006.49414      -1.4862287E+01
2005.51904      -1.4859950E+01
2004.18884      -1.4856761E+01
2002.58691      -1.4852921E+01
2000.96899      -1.4849043E+01
1999.73694      -1.4846089E+01
1997.14001      -1.4839864E+01
1993.72998      -1.4831690E+01
1972.73206      -1.4790906E+01
1928.90894      -1.4708499E+01
1801.84497      -1.4302054E+01
1681.57690      -1.4185356E+01
1557.77295      -1.3105109E+01
1440.00000      -1.0684438E+01
1340.00000      -6.7364982E+00
1250.00000      -4.0014070E+00
1165.00000      -3.3086023E+00
1100.00000      -2.9261071E+00
1060.00000      -2.7029442E+00
1030.00000      -2.5421504E+00
1010.00000      -2.4391123E+00
 985.00000      -2.3155280E+00
 970.00000      -2.2447907E+00
 960.00000      -2.1976325E+00
 950.00000      -2.1519165E+00
 930.00000      -2.0648119E+00
 900.00000      -1.9403914E+00
 870.00000      -1.8258921E+00
 835.00000      -1.7080387E+00
 780.00000      -1.5593111E+00
 725.00000      -1.4488285E+00
 670.00000      -1.3671549E+00
 619.00000      -1.3149318E+00
 585.00000      -1.2922976E+00
 547.50000      -1.2795817E+00
 498.00000      -1.2821521E+00
 447.00000      -1.3247334E+00
 400.00000      -1.4379517E+00
 350.00000      -1.6516534E+00
 300.00000      -1.9871929E+00
 275.00000      -2.2024796E+00
 250.00000      -2.4546197E+00
 225.00000      -2.7647625E+00
 200.00000      -3.1128771E+00
 175.00000      -3.4948847E+00
 150.00000      -3.9084999E+00
 135.00000      -4.1795585E+00
 120.00000      -4.4526915E+00
 109.50000      -4.6533243E+00
  99.30000      -4.8482247E+00
  90.00000      -5.0259282E+00
  80.00000      -5.2045945E+00
  70.00000      -5.3832605E+00
  60.00000      -5.5619264E+00
  50.00000      -5.7391582E+00
  40.00000      -5.9160313E+00
  30.00000      -6.0929043E+00
  20.00000      -6.2697774E+00
  10.00000      -6.4466505E+00
   0.00000      -6.6235236E+00
