2139.32886       1.8383109E+01
2114.16821       1.8203837E+01
2094.95410       1.8066934E+01
2080.80713       1.7966135E+01
2070.18262       1.7887149E+01
2062.02808       1.7820298E+01
2059.82568       1.7802243E+01
2057.50952       1.7783255E+01
2054.27979       1.7756778E+01
2050.74048       1.7727762E+01
2048.78076       1.7711696E+01
2046.62244       1.7694002E+01
2044.19946       1.7674139E+01
2041.47070       1.7651768E+01
2039.95508       1.7639343E+01
2038.41162       1.7626690E+01
2036.75085       1.7613075E+01
2034.91003       1.7597984E+01
2033.04321       1.7582680E+01
2031.14062       1.7567082E+01
2029.12378       1.7549079E+01
2026.85071       1.7528575E+01
2024.88269       1.7510822E+01
2023.25940       1.7496179E+01
2021.08093       1.7476528E+01
2018.76538       1.7455641E+01
2015.86670       1.7429493E+01
2013.26733       1.7406045E+01
2010.85266       1.7384264E+01
2009.18347       1.7369207E+01
2007.77747       1.7356524E+01
2006.49414       1.7344948E+01
2005.51904       1.7336152E+01
2004.18884       1.7324153E+01
2002.58691       1.7309702E+01
2000.96899       1.7295108E+01
1999.73694       1.7283994E+01
1997.14001       1.7260568E+01
1993.72998       1.7229808E+01
1972.73206       1.7004604E+01
1928.90894       1.6487705E+01
1801.84497       1.4146285E+01
1681.57690       1.2112850E+01
1557.77295       9.5499496E+00
1440.00000       5.6348580E+00
1340.00000       2.4860306E+00
1250.00000       2.1297471E+00
1165.00000       1.8705083E+00
1100.00000       1.6463167E+00
1060.00000       1.5085201E+00
1030.00000       1.4063942E+00
1010.00000       1.3383251E+00
 985.00000       1.2529350E+00
 970.00000       1.2033171E+00
 960.00000       1.1702385E+00
 950.00000       1.1378079E+00
 930.00000       1.0748906E+00
 900.00000       9.8684832E-01
 870.00000       9.0528915E-01
 835.00000       8.1781219E-01
 780.00000       7.0562689E-01
 725.00000       6.2687723E-01
 670.00000       5.8164508E-01
 619.00000       5.7387781E-01
 585.00000       5.8636463E-01
 547.50000       6.0764399E-01
 498.00000       6.4104367E-01
 447.00000       7.3313045E-01
 400.00000       9.2552453E-01
 350.00000       1.2253066E+00
 300.00000       1.5675068E+00
 275.00000       1.7397677E+00
 250.00000       1.9150346E+00
 225.00000       2.1038353E+00
 200.00000       2.2949293E+00
 175.00000       2.4965382E+00
 150.00000       2.7341763E+00
 135.00000       2.9516733E+00
 120.00000       3.1871005E+00
 109.50000       3.4334902E+00
  99.30000       3.6728401E+00
  90.00000       3.8910710E+00
  80.00000       4.0181967E+00
  70.00000       4.1453197E+00
  60.00000       4.2724428E+00
  50.00000       4.2909897E+00
  40.00000       4.2823874E+00
  30.00000       4.2737851E+00
  20.00000       4.2651828E+00
  10.00000       4.2565805E+00
   0.00000       4.2479782E+00
