2139.32886      -3.0543288E+01
2114.16821      -3.0428904E+01
2094.95410      -3.0341554E+01
2080.80713      -3.0277240E+01
2070.18262      -3.0227037E+01
2062.02808      -3.0184900E+01
2059.82568      -3.0173519E+01
2057.50952      -3.0161550E+01
2054.27979      -3.0144861E+01
2050.74048      -3.0126572E+01
2048.78076      -3.0116445E+01
2046.62244      -3.0105292E+01
2044.19946      -3.0092772E+01
2041.47070      -3.0078671E+01
2039.95508      -3.0070840E+01
2038.41162      -3.0062864E+01
2036.75085      -3.0054282E+01
2034.91003      -3.0044770E+01
2033.04321      -3.0035123E+01
2031.14062      -3.0025292E+01
2029.12378      -3.0014618E+01
2026.85071      -3.0002553E+01
2024.88269      -2.9992106E+01
2023.25940      -2.9983489E+01
2021.08093      -2.9971926E+01
2018.76538      -2.9959634E+01
2015.86670      -2.9944248E+01
2013.26733      -2.9930450E+01
2010.85266      -2.9917633E+01
2009.18347      -2.9908772E+01
2007.77747      -2.9901309E+01
2006.49414      -2.9894497E+01
2005.51904      -2.9889321E+01
2004.18884      -2.9882260E+01
2002.58691      -2.9873757E+01
2000.96899      -2.9865169E+01
1999.73694      -2.9858629E+01
1997.14001      -2.9844844E+01
1993.72998      -2.9826743E+01
1972.73206      -2.9727203E+01
1928.90894      -2.9528795E+01
1801.84497      -2.8675564E+01
1681.57690      -2.8462525E+01
1557.77295      -2.6291050E+01
1440.00000      -2.1629423E+01
1340.00000      -1.3635857E+01
1250.00000      -7.8855816E+00
1165.00000      -6.5225290E+00
1100.00000      -5.7782652E+00
1060.00000      -5.3408657E+00
1030.00000      -5.0252684E+00
1010.00000      -4.8225572E+00
 985.00000      -4.5783911E+00
 970.00000      -4.4386057E+00
 960.00000      -4.3454154E+00
 950.00000      -4.2548636E+00
 930.00000      -4.0816762E+00
 900.00000      -3.8352718E+00
 870.00000      -3.6088849E+00
 835.00000      -3.3749106E+00
 780.00000      -3.0814380E+00
 725.00000      -2.8660161E+00
 670.00000      -2.7080187E+00
 619.00000      -2.6045558E+00
 585.00000      -2.5572264E+00
 547.50000      -2.5267614E+00
 498.00000      -2.5190827E+00
 447.00000      -2.5847554E+00
 400.00000      -2.7799567E+00
 350.00000      -3.1618808E+00
 300.00000      -3.7617926E+00
 275.00000      -4.1446910E+00
 250.00000      -4.5938982E+00
 225.00000      -5.1635316E+00
 200.00000      -5.8086373E+00
 175.00000      -6.5202202E+00
 150.00000      -7.2927912E+00
 135.00000      -7.7996092E+00
 120.00000      -8.3094873E+00
 109.50000      -8.6803267E+00
  99.30000      -9.0405705E+00
  90.00000      -9.3690283E+00
  80.00000      -9.6850013E+00
  70.00000      -1.0000973E+01
  60.00000      -1.0316945E+01
  50.00000      -1.0622921E+01
  40.00000      -1.0926396E+01
  30.00000      -1.1229872E+01
  20.00000      -1.1533348E+01
  10.00000      -1.1836824E+01
   0.00000      -1.2140299E+01
