2139.32886       1.3833294E+01
2114.16821       1.3694510E+01
2094.95410       1.3588527E+01
2080.80713       1.3510494E+01
2070.18262       1.3449170E+01
2062.02808       1.3396947E+01
2059.82568       1.3382843E+01
2057.50952       1.3368010E+01
2054.27979       1.3347326E+01
2050.74048       1.3324659E+01
2048.78076       1.3312109E+01
2046.62244       1.3298287E+01
2044.19946       1.3282770E+01
2041.47070       1.3265294E+01
2039.95508       1.3255588E+01
2038.41162       1.3245703E+01
2036.75085       1.3235067E+01
2034.91003       1.3223278E+01
2033.04321       1.3211323E+01
2031.14062       1.3199138E+01
2029.12378       1.3185291E+01
2026.85071       1.3169549E+01
2024.88269       1.3155919E+01
2023.25940       1.3144677E+01
2021.08093       1.3129590E+01
2018.76538       1.3113554E+01
2015.86670       1.3093479E+01
2013.26733       1.3075477E+01
2010.85266       1.3058754E+01
2009.18347       1.3047194E+01
2007.77747       1.3037457E+01
2006.49414       1.3028569E+01
2005.51904       1.3021816E+01
2004.18884       1.3012604E+01
2002.58691       1.3001510E+01
2000.96899       1.2990305E+01
1999.73694       1.2981772E+01
1997.14001       1.2963787E+01
1993.72998       1.2940171E+01
1972.73206       1.2764993E+01
1928.90894       1.2363844E+01
1801.84497       1.0570852E+01
1681.57690       9.0003705E+00
1557.77295       7.0104889E+00
1440.00000       4.1072490E+00
1340.00000       1.8815726E+00
1250.00000       1.6155548E+00
1165.00000       1.4179939E+00
1100.00000       1.2477951E+00
1060.00000       1.1438968E+00
1030.00000       1.0671037E+00
1010.00000       1.0158449E+00
 985.00000       9.5131291E-01
 970.00000       9.1399245E-01
 960.00000       8.8911214E-01
 950.00000       8.6456575E-01
 930.00000       8.1647489E-01
 900.00000       7.4974536E-01
 870.00000       6.8834047E-01
 835.00000       6.2191079E-01
 780.00000       5.3670558E-01
 725.00000       4.7599434E-01
 670.00000       4.4113399E-01
 619.00000       4.3494961E-01
 585.00000       4.4424915E-01
 547.50000       4.6007973E-01
 498.00000       4.8610473E-01
 447.00000       5.5701548E-01
 400.00000       7.0219803E-01
 350.00000       9.3377898E-01
 300.00000       1.2053327E+00
 275.00000       1.3430363E+00
 250.00000       1.4823831E+00
 225.00000       1.6333810E+00
 200.00000       1.7869934E+00
 175.00000       1.9486067E+00
 150.00000       2.1367175E+00
 135.00000       2.3050522E+00
 120.00000       2.4877111E+00
 109.50000       2.6807542E+00
  99.30000       2.8682817E+00
  90.00000       3.0392627E+00
  80.00000       3.1516279E+00
  70.00000       3.2639914E+00
  60.00000       3.3763548E+00
  50.00000       3.3997912E+00
  40.00000       3.4009917E+00
  30.00000       3.4021921E+00
  20.00000       3.4033925E+00
  10.00000       3.4045930E+00
   0.00000       3.4057934E+00
